target_id	cov_mean_sample_0314	cov_mean_sample_0322	cov_mean_sample_0328	cov_mean_sample_0403	cov_mean_sample_0416	cov_mean_sample_0419	cov_mean_sample_0423	cov_mean_sample_0507	cov_mean_sample_0516	cov_mean_sample_0521	cov_mean_sample_0531	cov_mean_sample_0604	cov_mean_sample_0613	cov_mean_sample_0619	cov_mean_sample_0628	cov_mean_sample_0705	cov_mean_sample_0709	cov_mean_sample_0717	cov_mean_sample_0802	cov_mean_sample_0806	cov_mean_sample_0813	cov_mean_sample_0820	cov_mean_sample_0823	cov_mean_sample_0828	cov_mean_sample_0903	cov_mean_sample_0910	cov_mean_sample_0920	cov_mean_sample_0924	cov_mean_sample_1001	cov_mean_sample_1004	cov_mean_sample_1015	cov_mean_sample_1022	cov_mean_sample_1028	cov_mean_sample_1105	cov_mean_sample_1123	cov_mean_sample_1128	cov_mean_sample_1220
OTU_633	0.497512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.995025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.497512	0.000000	0.000000	0.000000	0.995657	0.000000	0.000000	0.497512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.497129
OTU_634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.658953	0.204866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.483416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.417153	0.000000
OTU_635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.485512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_636	0.000000	28.520691	0.000000	0.987654	2.716049	7.502617		0.000000	0.000000	0.000000	3.456790	0.000000	17.429185	2.090272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.796207	0.000000	0.000000	0.000000	10.482370	2.022341	7.787259	0.864198	4.921427	3.598005	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_637	0.000000	17.652796	0.000000	0.000000	9.097867	25.669479		0.000000	0.829384	0.000000	2.298512	0.708123	0.000000	0.554948	1.772588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.579232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.567142	0.487408	2.778540
OTU_638	0.473934	33.259336	0.000000	0.000000	0.236967	1.421801		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.473934	0.710900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.710900	0.236967	0.000000	0.236967	0.000000	0.236967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_639	0.000000	0.000000	0.000000	0.000000	0.000063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.109809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159463
OTU_641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.411215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.934579	0.000000	0.000000	0.000000	1.060509	5.692477	7.476636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.401869	0.000000	0.000000	0.000000	0.000000
OTU_642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_643	0.473934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.473934	0.000000	0.947867	0.000000	0.000000	0.000000	0.947867	0.000000	0.000000	1.421801	1.895735	2.843602	3.374142	3.317536	0.473934	7.598483	0.000000	0.000000	0.000000	3.394697	25.151374	12.322275	4.288303	22.274882	6.161137	0.000000	3.800730	0.000000	3.317536	2.400616
OTU_645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.947867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.314232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_646	0.000000	0.000294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	3.752446	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.246672	0.000000	0.000000	0.000000	0.000000
OTU_647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142146	0.000000	0.000000	0.000000	0.000000	0.000000	1.035448	0.000000	0.000000	0.225383	0.229237	0.000000	0.352223	0.000000	0.000000	0.000000	0.281463	0.000000	0.000000	0.000000	0.000000	0.000000	1.249109
OTU_648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.415094	0.707547	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.157233	0.000000	0.471698	0.707547	0.000000	0.000000	0.157233
OTU_649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.104085	0.000000	0.000000	0.000000	0.234192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058548	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.362067	0.000000	0.000000	0.000000	0.000000	0.252657	1.054836	0.000000	0.000000	0.000000	0.000000	0.000000	0.563214	0.525164	0.000000	0.168519	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_652	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101668	0.000000	0.000000	0.000000	0.000000
OTU_653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_654	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.424183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438959
OTU_655	1.910828	0.636943	0.636943	4.458599	1.273885	0.000000	0.000000	4.458599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.910828	1.910828	0.000000	3.821656	0.000000	0.000000	1.910828	2.547771	8.280255	4.458599	1.910828	2.547771	8.280255	40.127389	7.643312	4.458599	4.458599	5.732484	0.000000	2.547771	0.000000	7.006369	4.458599
OTU_657	0.000000	2.565378	0.000000	0.619065	1.215652	0.000000		0.000000	0.578284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.122020	0.000000	0.545886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.037403
OTU_658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.990099	0.495050	0.000000	0.000000	0.000000	0.251383	0.255314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.523307	1.025079	0.000000	0.000000	0.000000	0.990099	0.000000	0.000000	0.000000	0.000000
OTU_659	0.647463	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.622786	0.000000	2.259438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.213176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.196102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_662	0.000000	0.000000	0.956600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.472813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.472813	0.000000	0.000000	0.000000	0.000000	0.946189	0.945626	0.473428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.475045
OTU_663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_664	0.000000	4.771382	0.000000	0.000000	0.939494	1.671667	0.000000	0.936768	0.158552	0.000000	0.000000	0.000000	0.000000	0.000003	1.893593	0.000000	0.234192	0.000000	0.000000	0.000000	0.000000	0.234192	0.241291	3.747073	1.873536	0.000000	1.490862	2.144571	0.166894	0.000000	0.512848	0.000000	1.405152	0.000000	0.000000	0.000000	1.555953
OTU_666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.520978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.995025	0.000000	0.000000	0.000000	0.497512	0.000000	0.000000	0.000000	0.995025
OTU_669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.681944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384764	0.000000	0.000000	0.000000	0.000000	1.367616	0.000000	0.000000	0.000000	0.000000
OTU_670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.099325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195240	0.000000
OTU_671	0.000000	3.122398	0.000000	0.000000	0.000000	2.343400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.405152	0.000000	0.953208	0.000000	0.000000	0.000000	0.000000	0.504595	0.000000	0.000000	0.999593	0.000000	0.000000	0.000000	0.000000	0.468384	0.000000	0.000000	0.998862
OTU_672	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.131970	0.000000	1.371673	1.685891	0.968386	0.000000	0.000000	1.330277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_674	0.000000	0.000000	0.000007	0.000000	0.000128	0.000000		0.000977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.904590	0.004252	0.000000	0.000000	0.000000	0.000000	0.000344	0.000000	0.000000	0.002196	0.000000	0.471452
OTU_675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.549294
OTU_676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.170960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.578796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_677	0.500776	5.298919	0.000000	1.556103	1.041710	2.948403	0.491400	0.000000	5.368452	3.200472	1.007160	2.457002	6.375872	15.566830	8.669730	1.677563	1.770575	1.498948	4.005081	1.793808	1.907101	0.566452	0.000000	0.000000	0.000000	1.994064	2.463951	3.506968	4.091828	4.344457	1.067902	0.000000	0.000000	4.697484	0.000000	2.478521	0.000000
OTU_678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004567	0.000000	0.000000	0.000000	0.000000	0.000000	0.650042
OTU_679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.065943	0.000000	0.000000	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_680	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.109809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.995025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.248756	0.240511
OTU_682	0.000000	0.000000	0.000000	0.000000	0.248756	0.000000	0.000000	0.752572	0.000000	0.995025	0.000000	0.497512	0.000000	0.319829	0.000000	0.000000	1.326701	1.492537	0.000000	2.315697	0.704214	1.017279	0.000000	0.000000	0.000000	0.000000	0.000000	0.303893	0.863070	0.000000	1.031154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.515792	0.496228	0.000000	0.000000	0.000000	0.000000	1.560228	0.000000	0.569672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.488834	0.527831	0.000000	1.545926	0.524610	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_686	1.032556	0.000000	0.356263	1.010382	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.505712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.017474	0.000000	0.000000	0.000000	0.521107	0.627980	0.000000	0.000000	0.000000	0.000000	0.000000	0.253162	0.000000	1.553390	0.000000	0.000000	0.000000
OTU_687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.244116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.339270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_688	0.000000	2.379687	0.000000	1.649270	0.000000	0.910128		2.843602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.953123	0.000000	0.000000	0.000000	0.000000	0.000000	0.490133	0.000000	1.942924	0.473934	2.547735	1.759640	0.000000	0.000000	1.026621	1.086659	0.000000	0.000000	0.000000	0.002165	0.000000	0.489602
OTU_690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.510343	0.498129	0.000000	0.512373	0.000000	0.744781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.644179	1.197085
OTU_691	0.000000	0.000000	0.000000	0.487009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.495050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.247525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.473934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.238136	0.000000
OTU_694	0.000000	0.517607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.516527	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.004811	0.000000	0.004369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.213176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_696	2.816901	0.000000	0.469484	0.469484	0.000000	0.938967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.418056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.490746	0.000000	0.000000	3.884272	0.000000	0.000000	0.000000	0.000000	0.483592	0.484592	0.476216	0.000000	0.000000	1.986202	2.259329
OTU_697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_698	0.469484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.938967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.469484	0.000000	0.000000	3.755869	0.000000	0.938967	0.000000	0.000000	0.000000	0.000000	0.000000	0.469484	0.000000	0.000000	0.000000	0.469484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
OTU_699	0.000000	0.000000	0.248756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.248756	0.000000	0.000000	0.000000	0.000000
OTU_700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.336051	0.000000	0.000000	0.000000	0.000000	0.639463
OTU_702	0.474869	0.000000	0.000000	0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
